key,n_rows,n_sessions,top_action,purity
엥 이상한데. 마이그레이션 파일 제대로 생성됐나 디렉토리 확인해봐,2,2,grep_search,0.5
existsByEmail is missing. add it,2,2,edit_file,1.0
events는 dedup 단계가 하나 더 있구나. 이 load_to_warehouse 시그니처 둘이 같은지 전체에서 찾아봐,2,2,glob_pattern,0.5
events 파이프라인에 dedup 단계 새로 넣고 싶은데 어디 손대야 하는지 단계부터 잡아줘,2,2,ask_user,0.5
"events dag에 재시도 정책 넣고 싶은데, 전역 default_args를 건드릴지 dag별로 줄지 애매함. 우리 컨벤션 어떻게 가는 게 맞아?",2,2,plan_task,0.5
eval에 confusion matrix 찍는 기능 넣고 싶은데 어떻게 시작할지 좀 막막하네. 그냥 단계만 먼저 잡아줘,2,2,web_search,0.5
etl_users랑 etl_events 둘 중 하나겠지. 둘 다 같은 모듈 import 하나 깨진 거면 어디서 쓰는지 검색해줘,2,2,grep_search,1.0
env에서 읽어오는 게 django에서 보통 어떻게 하는 게 표준인지 좀 헷갈리네요. python-decouple 쓰는 게 맞나 아니면 os.environ 직접 쓰는 게 맞나... 우리 프로젝트 컨벤션이 뭐였죠?,2,2,plan_task,0.5
엥 뭐가 깨졌어. 기존 테스트가 200 기대하고 있었나,2,2,read_file,0.5
엥 2개 떴어? 뭐가 문제야,2,2,glob_pattern,0.5
엣지케이스 처리 제대로 됐는지 모듈로 돌려보자,2,2,run_bash,1.0
엣지케이스 따로 빼게 tests 밑에 새 통합테스트 파일 하나 만들어줘,2,2,write_file,1.0
엔트리가 많긴 한데 손으로 보긴 빡세다. 모듈 정리되는지 그냥 빌드 한번 돌려서 확인해줘,2,2,run_tests,0.5
엔드포인트에 파드 잘 붙었나 확인해줘,2,2,run_bash,0.5
"여기까지 하면 될 것 같아, 진행한 거 요약해줘 이 부분만",2,2,respond_only,1.0
"여기까지 하면 될 것 같아, 진행한 거 요약해줘 우선",2,2,respond_only,1.0
"여기까지 하면 될 것 같아, 진행한 거 요약해줘 가능하면",2,2,respond_only,1.0
"여기까지 하면 될 것 같아, 진행한 거 요약해줘 ㅎ",2,2,respond_only,1.0
여기 호출부도 새 이름으로 맞춰줘,2,2,edit_file,1.0
여기 프로젝트 처음 받았는데 파일이 뭐뭐 있는지 좀 보여줄래?,2,2,grep_search,0.5
여기 토큰 관련 타입이 좀 느슨해 보이는데 타입 체크 한번 돌려봐,2,2,run_bash,0.5
여기 잡히는 뷰들 실제 구현은 어떻게 돼 있어? 한번 열어봐줘,2,2,read_file,1.0
여기 자바 17 쓰는데 빌드 파일엔 몇으로 잡혀있지?,2,2,read_file,1.0
여기 theme 슬라이스 추가해줘. light/dark 토글되게,2,2,edit_file,0.5
여기 setup에서 Date.now()로 바로 렌더에 박는 부분 있지? 그게 범인 같은데 비슷한 패턴 더 있나 전역으로 훑어줘,2,2,list_directory,0.5
여기 select에 created_at가 아예 빠져 있어. 컬럼 추가해줘,2,2,edit_file,1.0
여기 select 절에 last_login_at 추가하고 staging에서 끌어오게 고쳐줘,2,2,edit_file,1.0
여기 select 별칭이 제각각이라 snake_case로 통일하고 싶어. 이 파일 그렇게 정리해줘,2,2,edit_file,1.0
여기 host 세 군데랑 service에도 있네. 둘 다 new.example.com으로 한방에 바꿔줘,2,2,edit_file,0.5
여기 SettingsRow 밑에 토글 하나 추가해서 setTheme 부르게 해줘,2,2,apply_patch,0.5
여기서 kubectl apply 하는 부분이 정확히 어떤 매니페스트를 쓰는거지? 직접 한번 돌려봐,2,2,run_tests,0.5
여기서 include로 app 라우팅 넘기는거 같은데 app쪽 url이랑 합쳐서 정리해줬으면 좋겠는데 정확히 어떤 결과물을 원하는지 내가 설명을 잘 못한듯 ㅠ 뭘 먼저 알려주면 될까?,2,2,ask_user,0.5
"여기까지 하면 될 것 같아, 진행한 거 요약해줘 지금",2,2,respond_only,1.0
env 시크릿 어떤 거 참조하는지 전체에서 secrets. 검색해줘,2,2,read_file,0.5
early stopping patience 보통 어떻게 잡는지 사례 좀 찾아봐줘,2,2,web_search,0.5
dry-run으로 둘 다 먹히는지 한번 돌려봐,2,2,run_tests,0.5
dry 비슷한 거 이미 어디 박혀있나 확인,2,2,grep_search,0.5
dry run 모드로 한번 돌려보자 실제로 undo는 하지 말고,2,2,run_bash,0.5
down to 12s. but the cache eats ~6GB on disk. do you want me to gate it behind a config flag or always-on?,2,2,ask_user,1.0
double-check what we just changed works?,2,2,run_tests,0.5
double-check no other yaml has the staging host hardcoded,2,2,grep_search,0.5
double-check i didn't break typing anywhere in routes,2,2,run_tests,1.0
double check the typing is still clean on that schema file,2,2,run_tests,0.5
double check the python entrypoint still imports clean,2,2,run_tests,1.0
double check nothing's broken type-wise across the app,2,2,run_tests,1.0
double check nothing still says web-svc,2,2,glob_pattern,0.5
역시 +cpu 붙어있네. cuda 빌드로 바꿔줘,2,2,edit_file,0.5
여긴 webpack alias 안 건드리네 다행이다. 그럼 다시 빌드 태워봐,2,2,run_bash,0.5
여기엔 테마 관련 게 아예 없구나. 스토어에 테마 슬라이스 있는지 확인해줄래?,2,2,list_directory,0.5
double check i didn't break any types in there,2,2,lint_or_typecheck,0.5
does the target actually fire?,2,2,run_bash,0.5
does the suite still pass with the fallback path,2,2,run_tests,1.0
does the header test still pass with the new button?,2,2,run_bash,1.0
does the existing test catch it now?,2,2,run_bash,0.5
does the binary still build clean,2,2,run_bash,0.5
does it even compile right now? do a prod build,2,2,run_bash,1.0
does it build now,2,2,run_bash,0.5
does dbt parse the project cleanly with the new path?,2,2,lint_or_typecheck,0.5
여기에 순위 표 들어갈 영역 하나 추가해줘. 일단 빈 table 골격만,2,2,apply_patch,0.5
여기에 GET /ping 핸들러 하나 추가해줘. 그냥 pong 문자열 반환하면 돼,2,2,edit_file,1.0
여기서 글로벌 css 같은거 어디서 불러오나? import 라인 찾아줘,2,2,list_directory,0.5
여기서 var.region 같은게 자꾸 나오던데 변수들 어디 정의돼있어?,2,2,grep_search,1.0
오 그렇구나 micro framework 스타일이네. 그럼 add_route가 코드 안에서 몇 군데서 쓰이는지 좀 세보자,2,2,grep_search,1.0
예상대로네. 테스트도 prop 이름 맞춰 고쳐줘,2,2,apply_patch,0.5
예상대로네. UserBase로 공통 필드 빼고 나머지 상속하게 바꿔줘,2,2,edit_file,0.5
연결 잘 돼 있네. 잘못된 서명 들어오면 400 떨어지는지 테스트 케이스 추가해줘,2,2,apply_patch,1.0
역시. 모델 정의 좀 보자,2,2,glob_pattern,0.5
역시 없구나ㅠ 토큰 스키마는 어떻게 정의돼 있어?,2,2,read_file,1.0
역시 솔트 길이가 다르네. 공통 유틸로 빼서 두 라우터가 같은 구현 쓰게 한 번에 정리해줘,2,2,apply_patch,0.5
역시 두 군데서 같은 키 이벤트를 둘 다 구독하고 있어서 사운드가 두 번 뜨네. 한쪽으로 합치는 게 깔끔할 듯,2,2,web_search,0.5
역시 거기서 막히네. progress deadline 늘리는게 맞나? components 설정 어떻게 돼있는지 봐,2,2,read_file,0.5
역시 ㅠ App 어디서 svg 쓰는지 한번 보자,2,2,grep_search,1.0
역시 sqrt(d_k)로 나눠야 정석이지. 근데 우리 코드 진짜 그게 빠진 건지 PositionalEncoding 쪽이랑 같이 다시 정독해야겠어. 변경 들어가기 전에 작업 단계부터 쪼개줘 가능하면,2,2,ask_user,1.0
역시 set_seed 랑 get_device 는 전처리랑 무관하네요. 이런 잡다한 유틸은 보통 어떤 파일명으로 모아두나요? 컨벤션이 궁금해요,2,2,plan_task,1.0
역시 select_related 안걸려있네 ㅠ 일단 실제로 쿼리 몇번 날아가는지 셸에서 확인해보고싶은데,2,2,lint_or_typecheck,1.0
역시 request.form['file'] 이렇게 직접 인덱싱하네. 여기 .get으로 바꾸고 없으면 400 리턴하게 해줘,2,2,edit_file,0.5
역시 COPY dags/ 만 있고 plugins/ 복사가 빠졌네. Dockerfile에 plugins 복사 줄 추가해줘,2,2,edit_file,1.0
역시 -X 플래그가 없네. Makefile build 타겟에 ldflags 추가해줘,2,2,edit_file,0.5
"오 엔드포인트는 대충 감 잡혔고, getUser가 실제로 뭐 호출하는지 서비스단도 보고 싶어",2,2,glob_pattern,0.5
오 세 군데나 쓰네. 그 config 읽는 함수 전체를 좀 보고 싶은데 tests/AppHeader.spec.ts 열어서 어떻게 돼있는지 보여줄래?,2,2,read_file,0.5
오 세 군데나 쓰네. 그 config 읽는 함수 전체를 좀 보고 싶은데 main.py 열어서 어떻게 돼있는지 보여줄래?,2,2,read_file,0.5
오 생각보다 단출하네cmd/root.go 보통 진입점이 cmd/root.go 아니야? 그거 한번 열어보자,2,2,list_directory,1.0
does anything in metro config reference the old name? open it,2,2,grep_search,1.0
does Home already subscribe to any linking events?,2,2,glob_pattern,0.5
document the new remap option in the readme too,2,2,edit_file,1.0
document the bump in the readme security section before i forget — rewrite the file with the note added whenever,2,2,write_file,1.0
do we pin torch anywhere? want to know what version this env expects,2,2,read_file,0.5
djangorestframework 버전이 안 박혀있는데 이거 핀 고정해주고 정렬도 알파벳순으로 해줘,2,2,edit_file,1.0
djangorestframework 버전 핀을 좀 올려서 정리해줘,2,2,edit_file,1.0
"disabled 케이스 셀렉터가 옛날 거 쓰네, 그거 고쳐",2,2,apply_patch,0.5
diff it against the cluster before applying,2,2,run_tests,0.5
오 사용법 잘 뜨네요. 기존 동작도 안 깨졌나 테스트 전부 돌려봐요,2,2,run_tests,1.0
오 로컬에서도 5개 터지네 ㅋㅋ CI 켰으면 바로 빨개졌을듯. 뭐 걸렸는지 자세히 보게 그냥 ruff 직접 돌려봐 가볍게,2,2,lint_or_typecheck,0.5
오 됐다 ㅎㅎ 이제 모델 테스트도 한번,2,2,run_bash,0.5
오늘은 이만 마무리하고 진행한 거 요약해 주세요 꼼꼼히,2,2,respond_only,1.0
오늘은 이만 마무리하고 진행한 거 요약해 주세요 가볍게,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해요...,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해요 천천히,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해요 asap,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해 이 부분만,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해 시간 될 때,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해 가볍게,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해 ㅠ,2,2,respond_only,1.0
오늘은 여기까지 하고 정리 좀 부탁해 ㅎㅎ,2,2,respond_only,1.0
"오늘 작업은 여기서 마무리하고, 지금까지 확인한 내용과 남은 부분을 나중에 이어서 볼 수 있게 요약해 주세요 먼저",2,2,respond_only,1.0
오 한방에 통과네 ㅎㅎ 전체 스위트도 혹시 뭐 깨진 거 없나 돌려보자,2,2,run_tests,0.5
오 통과네 ㅎㅎ 실제로 리렌더 안 도는지 앱도 한번 띄워봐,2,2,run_tests,0.5
오 클린하다. 그럼 실제로 실행도 잘 되는지 확인 차 한번 돌려봐줄래요?,2,2,run_bash,1.0
오 이번엔 다 통과했어요. 혹시 다른 데 영향 갔을 수도 있으니까 전체 한 번만 더 돌려줘요,2,2,run_tests,1.0
오 이번엔 기본값으로 잘 뜨네요. 관련 테스트도 한번 돌려서 회귀 없는지 확인해 주세요,2,2,run_tests,1.0
오케 그럼 뷰 테스트 한번 돌려보자,2,2,run_tests,0.5
오케 거기다 .hero 클래스 추가해줘,2,2,edit_file,1.0
오늘은 이만 마무리하고 진행한 거 요약해 주세요 천천히요,2,2,respond_only,1.0
오늘은 이만 마무리하고 진행한 거 요약해 주세요 여기부터,2,2,respond_only,1.0
오늘은 이만 마무리하고 진행한 거 요약해 주세요 먼저,2,2,respond_only,1.0
"did the whole Header refactor, layout/page/component all touched. just run the full suite and tell me we're green!",2,2,run_bash,0.5
did i miss any stray `title=` after that?,2,2,read_file,0.5
did i break any typing while i was in there? check that file,2,2,run_tests,0.5
dev 의존성이랑 런타임 의존성이 한 군데 다 섞여있네. dev용은 optional 그룹으로 빼서 정리해줘,2,2,edit_file,1.0
dev 의존성에 ruff 빠져있네. Dockerfile 빌드 스텝에 추가해줘,2,2,apply_patch,0.5
dev 서버 한번 띄워서 잡히나 확인,2,2,run_bash,0.5
dev 서버 띄워서 직접 좁혀보자,2,2,run_bash,1.0
dev 서버 띄워서 실제로 어떻게 보이나 확인해보자,2,2,lint_or_typecheck,0.5
dev 다시 한번 띄워서 에러 사라졌는지 보자,2,2,lint_or_typecheck,0.5
deps 보니까 버전이 좀 이상하긴 한데... 실제로 어디서 import 깨지는지 그 모듈명으로 검색해줄래,2,2,grep_search,1.0
"deployment, service, ingress 세 군데 다 걸쳐 있네. 한 번에 일관되게 바꿔줘",2,2,apply_patch,0.5
오케이 오늘은 여기까지 하고 정리 좀 부탁해요,2,2,respond_only,1.0
오케이 방향은 잡혔다. 근데 이거 손대기 전에 어떤 순서로 바꿀지 단계별로 좀 정리해줘,2,2,plan_task,1.0
오케이 깔끔하네. 그럼 컴포넌트 폴더 전체도 한번에 같이 봐줄래?,2,2,lint_or_typecheck,0.5
deploy.yml에서 Runner 적용하는 부분도 한번 짚어줘,2,2,read_file,0.5
deploy.yml 워크플로에 환경별 배포 분기 넣고 싶은데 어디서부터 손대야 깔끔할지 잘 모르겠어. 같이 좀 봐줄래?,2,2,ask_user,0.5
deploy 스크립트랑 rollback 스크립트가 같은 함수 중복으로 들고 있다는데 진짜냐,2,2,grep_search,1.0
dependencies 블록에 spring-boot-starter-data-redis 한 줄 추가,2,2,edit_file,0.5
default_task_retries 값 3으로 올려줘,2,2,edit_file,0.5
"dbt_project 작업은 여기까지 하고 마무리 짓자, 정리해줘",2,2,respond_only,1.0
dbt 한번 빌드해서 깨지는 데 없나 확인,2,2,lint_or_typecheck,0.5
dbt 돌아가나 한번 확인해보자,2,2,run_bash,1.0
data.csv를 어디서 읽는지 코드 보자,2,2,grep_search,1.0
오케이 그럼 쉘 스크립트에 amp 플래그 추가하는 식으로 좀 손봐줘,2,2,apply_patch,0.5
오케이 그럼 빌드 다시,2,2,run_tests,1.0
오케이 그럼 그 dependencies에 implementation 한 줄 추가해줘,2,2,edit_file,0.5
오케이 감 잡았어. 그럼 본격적으로 들어가기 전에 어떤 순서로 작업할지 단계 좀 쪼개줘,2,2,ask_user,1.0
원인 후보가 여러갠데 막 고치지 말고 어떻게 좁혀나갈지 단계부터 잡아줘,2,2,plan_task,0.5
"원인 명확해졌네. users에 Config 단계가 빠진 거다. 오늘은 여기까지 하고, 지금까지 파악한 거 짧게 요약해줘",2,2,respond_only,1.0
워크플로 문법 깨졌나 액션 린터로 확인,2,2,run_bash,1.0
워크플로 문법 검증용으로 act 같은 거 깔려있나? 그냥 git status로 지금 바뀐 거나 확인해줘,2,2,lint_or_typecheck,0.5
워크플로 yaml 파싱 되는지 확인용으로 가볍게 한번 돌려봐,2,2,run_bash,0.5
옵션 표 아래에 --json 항목 한 줄 추가해 주세요. 설명은 'JSON 형식으로 출력' 정도면 돼요,2,2,apply_patch,0.5
옮기고 나서 깨지는 거 없나 빌드 돌려봐,2,2,lint_or_typecheck,0.5
"오프라인 캐싱 레이어 하나 만들려고 하는데, 지금 fetch 호출이 코드베이스 전반에 얼마나 퍼져 있는지부터 좀 파악하자. fetch 쓰는 데 다 찾아줘 이번 것만요",2,2,read_file,0.5
"오프라인 캐싱 레이어 하나 만들려고 하는데, 지금 fetch 호출이 코드베이스 전반에 얼마나 퍼져 있는지부터 좀 파악하자. fetch 쓰는 데 다 찾아줘 가볍게",2,2,grep_search,0.5
오프라인 모드 지원하는거 작업 시작하려는데 규모가 좀 커서 막막하다,2,2,glob_pattern,0.5
오토스케일링 붙여야 할 것 같다. 부하 들어오면 파드가 못 버텨. 어디부터 손대야 깔끔할지 단계 좀 잡아줘,2,2,plan_task,1.0
오타네 buld -> build. 고쳐,2,2,edit_file,1.0
오타 났구나 ㅋㅋ resource 말고 resources지. 다시 고쳐줘,2,2,apply_patch,0.5
오케이 테스트도 한번 같이 돌려줘,2,2,run_tests,0.5
오케이 주문 상태 바뀔 때 웹훅 쏘는 기능 넣을 거야. 일단 OrderViewSet 어디 정의됐는지부터,2,2,grep_search,0.5
오케이 우리 방식 맞네. dag 파싱 되는지 실행해보자,2,2,lint_or_typecheck,0.5
유저 리스트가 너무 길어서 가상 스크롤 도입하려고. 일단 인덱스 페이지 리스트 렌더 부분 보자,2,2,read_file,0.5
"data 쪽은 이제 됐고, 지금까지 한 거 요약해줘",2,2,respond_only,1.0
"data 작업은 여기까지 하고 마무리 짓자, 정리해줘",2,2,respond_only,1.0
"dags 작업은 여기까지 하고 마무리 짓자, 정리해줘",2,2,respond_only,1.0
dags 디렉토리에 지금 어떤 파일들 들어 있는지 쭉 나열해줘,2,2,list_directory,0.5
dag 테스트도 깨지는지 확인하고 싶어,2,2,run_bash,0.5
dag 테스트 통과하는지 봐줘,2,2,lint_or_typecheck,0.5
custom.py에 넣은 RetryNotifyOperator 잘 붙었나 마지막으로 테스트 한번만 더 돌려줘,2,2,run_bash,0.5
"css 파일 전반적으로 반응형 미디어쿼리 추가하려는데, 모바일 기준 breakpoint 요즘 보통 몇으로 잡아?",2,2,web_search,1.0
css 커스텀 프로퍼티로 색 변수 빼는 요즘 권장 방식 잠깐 검색해줄 수 있어?,2,2,plan_task,1.0
css 쪽만 따로 좀 더 다듬자 변수 기본값 빠졌어,2,2,edit_file,1.0
css it is. build to make sure nothing broke,2,2,run_bash,1.0
created_at에 인덱스 없으면 커서가 의미 없잖아. 모델에 인덱스 걸려 있는지 확인 좀,2,2,read_file,0.5
유저 id를 Long에서 UUID로 바꾸는 작업 들어가야 함. 영향 범위부터 보자,2,2,grep_search,0.5
웹훅 뷰는 서명검증으로 대체 가능하겠다. csrf_exempt 떼고 서명검증 데코레이터로 바꿔줘,2,2,edit_file,0.5
원천에서 signup_channel 비슷한 거 이미 어디 참조하나 한번 훑어봐줘,2,2,grep_search,0.5
음 근데 내가 보는 게 스테이징 기준인지 프로덕션 기준인지 헷갈려 ㅠ 어느 환경 걸 봐야 돼?,2,2,web_search,0.5
음 그럼 일단 src 디렉토리에 뭐가 있는지부터 보고 결정할게요. 거기 한번 펼쳐줘,2,2,grep_search,0.5
"음 그러면 설정 로딩이랑 라우팅을 어떻게 갈라낼지 머릿속이 좀 복잡한데, 막 손대기 전에 단계별로 어떻게 쪼갤지 계획부터 잡아줄 수 있어? 어디서부터 건드릴지 순서를 알고 싶어",2,2,ask_user,0.5
음 검색은 별 거 없네. 근데 watchFolders가 심볼릭 링크 잡는 게 의심돼. config 거기 손보자,2,2,edit_file,1.0
음 utcnow 쓰는거 좀 의심됨. 토큰 검증쪽도 같이 찾아보자,2,2,grep_search,1.0
음 prefix 붙이는 게 아니라 사실 tag 붙이는 거였네. withTag 으로 개명. 다른 데서 쓰나 먼저 봐,2,2,glob_pattern,0.5
음 pg pool 직접 쓰는 구조네. 이 패턴 next.js에서 connection 새는 거 흔하다던데 맞아? 공식 문서 한번 찾아봐줘,2,2,web_search,0.5
음 djangorestframework 버전이 안 박혀있는데 이거 핀 고정해주고 정렬도 알파벳순으로 해줘,2,2,edit_file,0.5
유틸 함수들 어디 흩어져 있나 보려고 ts 파일 전부 좀 찾아줘,2,2,grep_search,0.5
유저 쪽 의존성도 같은 디코더 타니까 그쪽 테스트도 같이 봐줘,2,2,run_bash,1.0
유저 생성 호출하면 가끔 500 떨어짐. 재현이 들쭉날쭉이라 미치겠네 ㅠ 컨트롤러부터 까보자,2,2,read_file,0.5
유저 목록에 페이지네이션 붙이려고. 비슷한 거 이미 어디 구현돼 있나 limit offset 패턴 검색해봐,2,2,grep_search,0.5
유저 목록 페이지네이션이 자꾸 똑같은 데이터만 반복해서 내려와요. 좀 이상한데 원인이 감이 안 와서요. 일단 어떻게 접근하면 좋을지 단계 좀 잡아주실래요?,2,2,web_search,0.5
유저 목록 API에 페이지네이션 붙이려고. 스키마 파일들 어디 있는지 좀 보자,2,2,list_directory,0.5
유저 목록 API가 가끔 500 터지는데 재현이 잘 안돼서 미치겠다. 일단 어디서 나는지 추적부터 계획 좀 세워줘,2,2,plan_task,1.0
유저 목록 API 커서 페이지네이션 붙이려는데 컨트롤러부터 좀 보자,2,2,grep_search,1.0
음 어떤 게 깨지나 보게 컨트롤러 테스트 파일 열어,2,2,glob_pattern,0.5
"음 아 soft delete라 status만 바꾸고 row는 남기는 구조였네. 근데 컨트롤러는 진짜 삭제 의도였고... 잠깐, 이거 의도된 동작인지 아니면 버그인지 확실치가 않은데",2,2,ask_user,0.5
음 생각보다 손댈 데가 많겠다... 바로 코드 치지 말고 어떤 순서로 작업할지 단계부터 쭉 나눠줄 수 있어?,2,2,plan_task,0.5
음 새로 넣은 게 깨졌나? 왜 그런지 좀 봐줘,2,2,read_file,0.5
create_order 쪽이 의심돼. 그 함수 본문 어떻게 생겼나 찾아줘,2,2,read_file,1.0
"createUser가 컨트롤러에서 검증, 매핑, 저장 다 떠안고 있어서 슬림하게 빼려고. 그 메서드 좀 보여줘",2,2,read_file,1.0
createUser가 service로 바로 넘기네. 그쪽 봐줘,2,2,grep_search,0.5
createUser lets dupe emails through. i want it to reject on conflict if that's ok,2,2,glob_pattern,0.5
create the new composable for it,2,2,write_file,1.0
create the command module then,2,2,write_file,1.0
cpu request가 아예 비어서 HPA가 metric 못 잡는거임. requests 채워줘,2,2,edit_file,0.5
context.WithCancel 쓰는 데서 cancel을 안 부르는 거 같은데 그 부분 좀 짚어줘,2,2,read_file,0.5
"container spec에 memory request 256Mi, limit 512Mi 로 넣어줘",2,2,edit_file,1.0
음 배너가 로그인 상태에서도 잠깐 깜빡이네. 이거 왜 이래?,2,2,read_file,1.0
음 너무 많네. 그냥 다 바꾸면 되나 꼼꼼히,2,2,ask_user,0.5
음 너무 많네. 그냥 다 바꾸면 되나,2,2,ask_user,1.0
음 잠시만 테스트 커버리지에 AuditLog 케이스가 없는데 하나 추가해줘,2,2,edit_file,1.0
음 잠시만 좋아 이제 마무리하고 지금까지 한 거 정리해줘,2,2,respond_only,1.0
conftest 같은 게 안 보이네. 이 깨진 의존성 핀 충돌 어떻게 해결하는 게 정석인지 웹에서 좀 찾아봐줘,2,2,ask_user,0.5
configs 폴더 안에 yaml 파일들 뭐뭐 있는지부터 보여줘 정리 들어가기 전에,2,2,glob_pattern,0.5
"configs 작업은 여기까지 하고 마무리 짓자, 정리해줘",2,2,respond_only,1.0
config 로딩 부분 어디서 쓰나 봐줘,2,2,grep_search,1.0
config 경로 하드코딩 돼있네... base.yaml로. 인자로 받게 바꿔줘,2,2,apply_patch,0.5
compute_metrics가 어떤 지표 뱉는지 그 함수 정의 위치 찾아,2,2,read_file,1.0
compute_ece 라는 이름으로 expected calibration error 계산 함수 추가해줘. run_eval에서도 호출되게 한 번,2,2,edit_file,1.0
compute_ece 라는 이름으로 expected calibration error 계산 함수 추가해줘. run_eval에서도 호출되게 간단히,2,2,edit_file,1.0
components 폴더에 뭐뭐 있는지 나열해줘,2,2,grep_search,0.5
"components 쪽은 이제 됐고, 지금까지 한 거 요약해줘 한번만 더",2,2,respond_only,1.0
"음 잠시만 ConnectionError 자꾸 나는데 어디서부터 봐야 할지 모르겠어, 좀 도와줄래?",2,2,ask_user,1.0
음 우선 config의 nitro 옵션에서 h3 alias 잡아주는 쪽으로 시도해보자,2,2,edit_file,1.0
음 여기서 deleted_at 필터 안 하네. mart 쪽은 어떻게 처리하나 보자,2,2,grep_search,0.5
음 없네. 그럼 navigation 키워드로 다시 찾아봐,2,2,glob_pattern,0.5
이 job 이름 어디서 needs로 참조하는거 있나?,2,2,read_file,0.5
이 config로 학습 스크립트가 깨지진 않는지 dry-run 한번 돌려보자,2,2,run_bash,0.5
이 config들이 실제로 어디서 로드되는지 좀 짚어줄래,2,2,grep_search,1.0
이 CLI 전체 구조 좀 파악하자. 일단 src 디렉토리부터,2,2,list_directory,0.5
의존성 정리되게 모듈 정돈하는 명령 한번 돌려줘,2,2,run_bash,0.5
의심대로네. vet 한번 돌려서 lostcancel 진짜 잡히는지 확인해줄래?,2,2,run_bash,0.5
응답 스키마에도 refresh_token 필드 추가해야 깨지지 않겠지,2,2,edit_file,1.0
응 어디서도 안 부름. 그 함수랑 export 깔끔하게 들어내줘,2,2,apply_patch,0.5
응 fetchProfile이 Promise 반환하는데 테스트가 안 기다리네. 스펙에 await랑 flush 넣어서 고쳐줘,2,2,edit_file,0.5
음... 프로젝트에 테스트 파일이 Button 거 하나뿐인지 궁금하네. 테스트 관련 tsx들 다 어디 있나 패턴으로 훑어줘,2,2,glob_pattern,1.0
"음... 로그인 후 리다이렉트가 이상하게 도는데, 이게 settings 문제인지 url 문제인지 애매하네. 뭐부터 봐줬으면 좋겠어?",2,2,ask_user,0.5
음.. 레벨 enum이랑 파싱이 좀 엉켜있다. 이거 손대기 전에 단계부터 나눠줘,2,2,plan_task,1.0
음 함수가 다섯 개나 되고 _serialize_user가 여기저기서 쓰이네요. 이거 구조 개선하는 거 단계별로 좀 짜주실래요? 막 손대기 전에 계획부터 보고 싶어서요,2,2,plan_task,0.5
음 한 군데만 done 체크하네. 빌드는 깨끗하게 되는지 확인 차 한번 빌드 돌려줄래?,2,2,run_tests,0.5
음 통과. 비슷하게 config엔 있는데 설치 안 된 모듈 또 없는지 전체 검색 한번,2,2,grep_search,1.0
음 캐시 레이어 순서는 괜찮네. 다시 빌드 돌려보자,2,2,run_tests,0.5
compileSdk 버전 올리면 될 듯한데 거기 손봐,2,2,edit_file,1.0
compile everything,2,2,run_bash,1.0
cobra v1.8이면 GenBashCompletion 계열 다 있겠다. 그 헬퍼로 bash/zsh/fish 분기 잡아서 completion 커맨드 골격 만들어줘 ㅠ,2,2,write_file,1.0
cmd 패키지 vet도 한번 깨끗한지 봐줘,2,2,run_bash,1.0
cmd 디렉토리에 파일 몇개야,2,2,grep_search,0.5
cmd 디렉토리에 지금 뭐뭐 있더라? 명령어 파일들 정리하려는데 목록부터 보자,2,2,read_file,1.0
cmd 디렉토리에 지금 뭐뭐 있는지,2,2,read_file,0.5
cloudinary랑 s3 도메인 두 개 쓰네. config에 remotePatterns로 둘 다 등록해줘,2,2,edit_file,1.0
client 한 곳이네. metro config에 extraNodeModules alias 추가해서 풀어주자,2,2,edit_file,1.0
client 픽스처가 users 테스트에도 똑같이 있을 거야. 두 파일에서 공통 픽스처 정리하는 거 같이 손봐줘,2,2,apply_patch,1.0
이 레포 처음 만져봐서ㅠ 루트에 뭐 있는지부터 보여줘,2,2,list_directory,0.5
이 레포 인계받았는데 인증 흐름을 통으로 파악하고 싶어. 어디부터 봐야 할지 막막한데 정리 좀 해줄래,2,2,plan_task,0.5
이 레포 events 파이프라인부터 감 잡으려는데 큰 그림 좀 그려줘. 어디서 시작해서 어디로 흐르는지,2,2,plan_task,1.0
"이 둘 같이 타입 검사 돌려봐, 시그니처 바꿔서 불안하다",2,2,run_tests,0.5
이 구조 비슷하게 후처리 클래스로 새 파일 하나 만들어줘,2,2,write_file,1.0
이 게터 쓰는 작은 배지 컴포넌트 하나 새로 만들어줘. components 밑에,2,2,write_file,1.0
ci's red on main and i have no idea why. can you check the build config first?,2,2,read_file,0.5
ci's been red. someone said collision detection is flaky. where does collision live in here?,2,2,read_file,0.5
ci's been red since this morning. what's the job actually running,2,2,glob_pattern,0.5
ci 워크플로에서 이 스크립트들을 어떻게 부르는지 보고 싶어,2,2,glob_pattern,0.5
ci 워크플로에서 어떻게 주입하는지도 확인,2,2,grep_search,0.5
ci 워크플로에도 영향 있나 궁금해서. yml 한번 까볼래?,2,2,list_directory,0.5
ci 빨갰던 거 이거 때문이었나 타입부터 다시 돌려보자,2,2,lint_or_typecheck,0.5
